Metric,0.05,0.01,0.005,0.001,0.0005,0.0001,5e-05,1e-05
tiempo_ejecucion,22.31097960472107,54.53981256484985,49.010369539260864,2.2504539489746094,3.0831263065338135,0.7871029376983643,0.2586827278137207,0.33278608322143555
alphas_nuevos_valores,0.05,0.01,0.005,0.001,0.0005,0.0001,5e-05,1e-05
