Metric,0.05,0.01,0.005,0.001,0.0005,0.0001,5e-05,1e-05
tiempo_ejecucion,24.935003995895386,859.0760178565979,183.87166118621826,212.43805599212646,213.74958992004395,12.434299945831299,11.213184118270874,4.747206926345825
alphas_nuevos_valores,0.05,0.01,0.005,0.001,0.0005,0.0001,5e-05,1e-05
