Metric,0.1,0.05,0.01,0.005,0.001,0.0005,0.0001,5e-05,1e-05
tiempo_ejecucion,0.39274120330810547,0.29257655143737793,0.2949836254119873,0.4153439998626709,0.29409098625183105,0.25559568405151367,0.21983075141906738,0.19412899017333984,0.22846221923828125
alphas_nuevos_valores,0.08145062499999998,0.04072531249999999,0.0081450625,0.00407253125,0.0008145062499999999,0.00040725312499999993,8.145062499999998e-05,4.072531249999999e-05,8.1450625e-06
