Metric,0.05,0.01,0.005,0.001,0.0005,0.0001,5e-05,1e-05
tiempo_ejecucion,58.89575910568237,65.94552826881409,61.73377466201782,45.42193341255188,49.649008989334106,48.1661651134491,49.05052828788757,48.95929431915283
alphas_nuevos_valores,3.41680921775017e-15,1.2646415957661875e-15,2.3995164359858582e-15,1.9169747034606602e-15,1.444766103853535e-15,1.8211259682876268e-16,1.6008488685357729e-16,1.9277652346669755e-16
